posting_id,posted_on,title,seniority,city,country,remote,salary_min_usd,salary_max_usd,company_size,skills
J70506,2025-05-30,Lead Data Engineer,lead,New York,US,onsite,231000,308500,enterprise,terraform|spark|python
J71017,2025-05-30,Data Scientist,mid,Berlin,DE,remote,92000,123000,enterprise,pandas|experimentation|statistics|python|pytorch|sql
J70221,2025-05-31,Senior Analytics Engineer,senior,Amsterdam,NL,onsite,97000,129500,midmarket,git|dbt|sql
J70766,2025-05-31,Senior Data Engineer,senior,New York,US,hybrid,152500,203500,midmarket,python|airflow|terraform
J70876,2025-05-31,Staff Machine Learning Engineer,staff,Chicago,US,remote,203000,270500,midmarket,sql|pytorch|kubernetes|python|aws
J71665,2025-05-31,Senior Data Engineer,senior,São Paulo,BR,onsite,56500,75000,scaleup,sql|terraform|spark|aws|python|airflow
J72474,2025-05-31,Junior Data Analyst,junior,Amsterdam,NL,remote,47500,63000,enterprise,sql|python|excel|looker|statistics
J73231,2025-05-31,Junior Data Scientist,junior,Berlin,DE,onsite,67000,89500,scaleup,statistics|pandas|sql|pytorch|experimentation|python
J70357,2025-06-01,Junior Data Engineer,junior,San Francisco,US,hybrid,96000,127500,midmarket,aws|python|sql
J71061,2025-06-01,Analytics Engineer,mid,São Paulo,BR,onsite,36000,48000,midmarket,git|airflow|snowflake|python|dbt
J71507,2025-06-01,Junior Data Scientist,junior,London,GB,remote,,,startup,pandas|python|pytorch
J73046,2025-06-01,Junior Data Platform Engineer,junior,Amsterdam,NL,remote,77000,102500,scaleup,python|kubernetes|aws|observability|spark
J70330,2025-06-02,Data Analyst,mid,Amsterdam,NL,onsite,61000,81000,enterprise,excel|looker|sql|statistics|python|tableau
J72379,2025-06-02,Data Engineer,mid,London,GB,remote,92500,123500,enterprise,spark|aws|kafka|sql|terraform
J72809,2025-06-02,Senior Data Engineer,senior,New York,US,hybrid,159500,212500,scaleup,sql|python|spark|airflow
J70227,2025-06-03,Data Engineer,mid,San Francisco,US,hybrid,130000,173000,enterprise,airflow|sql|aws|kafka|python
J71359,2025-06-03,Senior Data Engineer,senior,San Francisco,US,remote,195000,259500,scaleup,terraform|spark|aws|sql|kafka|airflow
J71794,2025-06-03,Data Scientist,mid,New York,US,remote,148000,197000,enterprise,pytorch|sql|pandas
J72847,2025-06-03,Senior Data Engineer,senior,Bengaluru,IN,onsite,,,enterprise,kafka|spark|terraform|python|sql
J70077,2025-06-04,Senior Data Engineer,senior,Amsterdam,NL,onsite,,,midmarket,python|sql|terraform|spark|airflow|kafka
J73005,2025-06-05,Senior Data Engineer,senior,Amsterdam,NL,onsite,,,scaleup,kafka|python|airflow|spark|terraform
J73407,2025-06-05,Staff Data Analyst,staff,Toronto,CA,hybrid,,,scaleup,statistics|python|tableau|sql|excel|looker
J70582,2025-06-06,Staff Machine Learning Engineer,staff,Berlin,DE,remote,,,scaleup,aws|python|sql|pytorch
J70700,2025-06-06,Staff Analytics Engineer,staff,Bengaluru,IN,onsite,,,midmarket,airflow|snowflake|sql|dbt
J72708,2025-06-06,Senior Data Analyst,senior,Toronto,CA,onsite,79000,105500,midmarket,looker|excel|statistics|tableau|sql|python
J72746,2025-06-06,Staff BI Developer,staff,San Francisco,US,remote,161000,215000,enterprise,sql|power bi|dax
J72848,2025-06-06,Data Analyst,mid,Bengaluru,IN,onsite,26000,35000,enterprise,sql|excel|python
J72858,2025-06-06,Senior Data Analyst,senior,New York,US,onsite,112500,150000,startup,statistics|looker|excel|python|tableau
J70336,2025-06-07,Data Engineer,mid,Bengaluru,IN,hybrid,,,midmarket,airflow|kafka|aws
J70729,2025-06-07,Junior Data Analyst,junior,Berlin,DE,hybrid,,,enterprise,statistics|sql|looker
J72304,2025-06-07,Staff Machine Learning Engineer,staff,São Paulo,BR,hybrid,85500,114000,scaleup,sql|kubernetes|aws
J72312,2025-06-07,Senior Data Engineer,senior,São Paulo,BR,hybrid,,,scaleup,kafka|aws|sql|python
J72322,2025-06-07,Data Scientist,mid,Bengaluru,IN,hybrid,34500,46500,enterprise,python|pytorch|pandas|experimentation|statistics|sql
J72647,2025-06-07,Machine Learning Engineer,mid,Austin,US,onsite,121500,162000,enterprise,kubernetes|sql|aws|python|mlflow
J70641,2025-06-08,Junior Analytics Engineer,junior,San Francisco,US,hybrid,97000,129000,scaleup,airflow|sql|snowflake|git
J71773,2025-06-08,Junior Analytics Engineer,junior,London,GB,remote,61500,82000,scaleup,sql|python|airflow|snowflake
J72392,2025-06-08,Junior Data Engineer,junior,New York,US,remote,103500,138000,midmarket,kafka|python|airflow|terraform
J72808,2025-06-08,Staff Machine Learning Engineer,staff,São Paulo,BR,hybrid,83500,111500,enterprise,sql|aws|mlflow|python|pytorch|kubernetes
J70314,2025-06-09,Data Scientist,mid,San Francisco,US,onsite,155000,206500,midmarket,python|experimentation|pytorch|pandas
J70391,2025-06-09,Senior Data Engineer,senior,San Francisco,US,hybrid,187500,249500,enterprise,kafka|spark|python|terraform|sql|airflow
J71322,2025-06-09,Staff Data Scientist,staff,San Francisco,US,hybrid,215500,287500,scaleup,statistics|experimentation|pandas
J71643,2025-06-09,Data Engineer,mid,San Francisco,US,remote,139000,185500,midmarket,python|spark|kafka
J72770,2025-06-09,Data Scientist,mid,San Francisco,US,remote,161000,215000,scaleup,experimentation|pandas|sql|statistics|python
J72139,2025-06-10,Lead Machine Learning Engineer,lead,San Francisco,US,remote,289500,386000,midmarket,pytorch|aws|kubernetes|python
J70375,2025-06-11,Lead Data Analyst,lead,San Francisco,US,onsite,158500,211000,scaleup,python|excel|tableau|looker|statistics|sql
J70904,2025-06-11,Junior Data Analyst,junior,New York,US,remote,61500,82000,midmarket,looker|python|tableau
J72627,2025-06-11,Data Scientist,mid,Bengaluru,IN,remote,39000,52000,startup,experimentation|statistics|sql|pytorch|pandas
J70851,2025-06-12,Junior Machine Learning Engineer,junior,Chicago,US,hybrid,100500,134000,scaleup,sql|python|kubernetes|mlflow|aws
J71363,2025-06-12,Data Analyst,mid,Chicago,US,hybrid,71500,95000,enterprise,sql|statistics|excel
J71584,2025-06-12,Staff Data Engineer,staff,Amsterdam,NL,hybrid,136500,182000,midmarket,python|airflow|sql|kafka|aws
J71801,2025-06-12,Lead Data Analyst,lead,London,GB,onsite,,,enterprise,sql|statistics|looker|python|tableau|excel
J71807,2025-06-12,Senior Data Engineer,senior,Amsterdam,NL,onsite,111000,148000,enterprise,airflow|spark|sql|terraform|aws|python
J70069,2025-06-13,Lead Data Engineer,lead,Austin,US,hybrid,165000,219500,scaleup,kafka|spark|sql|python|terraform|aws
J72685,2025-06-13,Junior BI Developer,junior,São Paulo,BR,hybrid,23500,31500,enterprise,power bi|excel|sql|modelling|dax
J73053,2025-06-13,Senior Data Analyst,senior,Austin,US,remote,96500,129000,startup,sql|excel|looker|statistics
J73352,2025-06-13,Data Platform Engineer,mid,Bengaluru,IN,onsite,,,scaleup,spark|kubernetes|aws
J72401,2025-06-14,Junior Data Analyst,junior,San Francisco,US,hybrid,71500,95500,startup,excel|sql|python|tableau
J71037,2025-06-15,Analytics Engineer,mid,Chicago,US,remote,102500,137000,midmarket,python|dbt|sql|snowflake|airflow
J72467,2025-06-15,Data Engineer,mid,London,GB,hybrid,,,enterprise,terraform|aws|python|kafka
J73255,2025-06-15,Data Scientist,mid,San Francisco,US,hybrid,155500,207500,midmarket,statistics|experimentation|pandas|python|sql
J71019,2025-06-16,Data Scientist,mid,Austin,US,remote,117500,157000,enterprise,pandas|pytorch|experimentation
J71116,2025-06-16,Senior Data Engineer,senior,Chicago,US,hybrid,144000,192000,midmarket,terraform|sql|airflow|aws
J72158,2025-06-16,Lead Data Analyst,lead,Bengaluru,IN,remote,,,startup,excel|looker|tableau|sql|python
J72265,2025-06-16,Senior Data Engineer,senior,London,GB,onsite,124500,166000,midmarket,sql|kafka|terraform|aws|airflow
J73309,2025-06-16,Data Engineer,mid,Bengaluru,IN,onsite,33500,44500,scaleup,aws|terraform|kafka|python|spark
J70027,2025-06-17,Staff Analytics Engineer,staff,San Francisco,US,hybrid,183500,245000,midmarket,git|sql|snowflake|python|airflow
J70196,2025-06-17,Senior Data Platform Engineer,senior,Bengaluru,IN,hybrid,,,scaleup,spark|terraform|kubernetes
J71501,2025-06-17,Junior Machine Learning Engineer,junior,New York,US,remote,,,startup,mlflow|aws|pytorch|python|sql
J72561,2025-06-17,Junior Analytics Engineer,junior,London,GB,hybrid,60000,80000,enterprise,git|airflow|python|snowflake|sql|dbt
J72924,2025-06-17,Junior Data Analyst,junior,Bengaluru,IN,remote,,,startup,sql|statistics|python
J73496,2025-06-17,Machine Learning Engineer,mid,Chicago,US,onsite,122500,163500,enterprise,aws|pytorch|python|sql
J71400,2025-06-18,Junior Machine Learning Engineer,junior,San Francisco,US,remote,131000,174500,enterprise,sql|python|pytorch|kubernetes|aws
J71762,2025-06-18,Senior Data Analyst,senior,Toronto,CA,remote,80500,107500,enterprise,excel|statistics|sql|looker
J71102,2025-06-19,Lead Data Scientist,lead,London,GB,onsite,,,startup,experimentation|statistics|sql
J71356,2025-06-19,Data Analyst,mid,São Paulo,BR,remote,28500,38000,enterprise,statistics|sql|tableau
J72669,2025-06-19,Data Scientist,mid,Bengaluru,IN,hybrid,,,enterprise,experimentation|python|pytorch|pandas
J70388,2025-06-20,Lead Machine Learning Engineer,lead,San Francisco,US,hybrid,290500,387500,startup,mlflow|kubernetes|python
J71825,2025-06-20,Research Scientist,mid,Austin,US,onsite,131500,175000,enterprise,jax|python|research
J72213,2025-06-20,Data Scientist,mid,Bengaluru,IN,hybrid,37500,50500,midmarket,pytorch|python|statistics|experimentation|pandas
J72242,2025-06-20,Data Scientist,mid,Amsterdam,NL,hybrid,88500,118000,startup,statistics|python|experimentation|sql|pandas
J72460,2025-06-20,Senior Data Analyst,senior,Bengaluru,IN,hybrid,,,midmarket,statistics|tableau|python|looker|sql
J72534,2025-06-20,Senior Data Platform Engineer,senior,Amsterdam,NL,hybrid,129500,173000,midmarket,terraform|aws|python|kubernetes
J72984,2025-06-20,Junior Data Engineer,junior,São Paulo,BR,hybrid,31500,42500,enterprise,sql|kafka|aws|airflow|spark
J71796,2025-06-21,Analytics Engineer,mid,San Francisco,US,hybrid,125000,166500,scaleup,snowflake|dbt|sql|airflow|git|python
J72299,2025-06-21,Staff Analytics Engineer,staff,Berlin,DE,hybrid,123500,165000,scaleup,dbt|airflow|snowflake
J72935,2025-06-21,Senior Analytics Engineer,senior,Austin,US,onsite,124500,165500,midmarket,dbt|airflow|python
J71547,2025-06-22,BI Developer,mid,Chicago,US,hybrid,78500,104500,scaleup,excel|power bi|modelling|sql|dax
J71741,2025-06-22,Senior Analytics Engineer,senior,New York,US,onsite,159500,212500,startup,git|airflow|snowflake
J73367,2025-06-22,Staff BI Developer,staff,São Paulo,BR,hybrid,52500,70000,midmarket,sql|excel|modelling
J70675,2025-06-23,Junior Machine Learning Engineer,junior,San Francisco,US,onsite,133000,177500,enterprise,sql|mlflow|aws|python|kubernetes|pytorch
J71192,2025-06-23,Junior Data Analyst,junior,London,GB,hybrid,46000,61000,startup,statistics|tableau|looker|excel
J71738,2025-06-23,Senior Data Analyst,senior,New York,US,hybrid,119500,159500,enterprise,looker|excel|statistics|python|sql|tableau
J72197,2025-06-23,Data Analyst,mid,Toronto,CA,remote,,,midmarket,sql|excel|python
J72845,2025-06-23,Data Scientist,mid,New York,US,remote,,,startup,pandas|pytorch|sql
J73454,2025-06-23,Data Analyst,mid,Chicago,US,hybrid,68500,91500,midmarket,excel|tableau|python
J70484,2025-06-24,Data Analyst,mid,San Francisco,US,hybrid,92500,123000,scaleup,python|sql|looker|tableau|statistics
J71752,2025-06-25,Research Scientist,mid,New York,US,hybrid,170000,226500,startup,python|jax|pytorch|research
J70155,2025-06-26,Analytics Engineer,mid,New York,US,hybrid,124000,165500,enterprise,git|sql|airflow
J70224,2025-06-26,Junior Data Analyst,junior,New York,US,onsite,61500,81500,startup,excel|statistics|looker
J71508,2025-06-26,Junior BI Developer,junior,São Paulo,BR,hybrid,22000,29500,scaleup,sql|modelling|excel|dax|power bi
J71582,2025-06-26,Senior Analytics Engineer,senior,Toronto,CA,remote,109500,146000,scaleup,python|git|airflow
J70104,2025-06-27,Data Engineer,mid,San Francisco,US,remote,135000,179500,enterprise,terraform|python|kafka|spark|airflow|aws
J71798,2025-06-27,Junior Data Analyst,junior,Toronto,CA,onsite,42000,55500,startup,looker|python|statistics
J72171,2025-06-27,Senior BI Developer,senior,Toronto,CA,hybrid,86000,114500,enterprise,modelling|sql|excel|dax|power bi
J73125,2025-06-27,Analytics Engineer,mid,Berlin,DE,onsite,73500,98000,scaleup,snowflake|git|airflow|python|sql
J71868,2025-06-28,Junior Data Engineer,junior,Toronto,CA,onsite,,,startup,kafka|spark|sql
J73044,2025-06-28,Data Scientist,mid,New York,US,remote,,,enterprise,python|statistics|pytorch
J70088,2025-06-29,Lead Data Engineer,lead,Chicago,US,remote,166500,222000,startup,spark|python|aws|sql|airflow|kafka
J71383,2025-06-29,Junior Data Engineer,junior,Berlin,DE,hybrid,64500,86000,scaleup,aws|kafka|sql
J72001,2025-06-29,Staff BI Developer,staff,New York,US,hybrid,154000,205500,startup,power bi|sql|modelling|dax|excel
J72475,2025-06-29,Junior Data Platform Engineer,junior,London,GB,onsite,,,scaleup,python|aws|kubernetes|terraform
J72872,2025-06-29,Data Engineer,mid,Bengaluru,IN,remote,35500,47500,startup,aws|spark|python|kafka|sql
J72914,2025-06-29,Junior Data Platform Engineer,junior,New York,US,remote,,,enterprise,terraform|aws|python|observability|kubernetes
J73362,2025-06-29,Senior Data Engineer,senior,Toronto,CA,hybrid,114500,152500,scaleup,aws|airflow|python
J71730,2025-06-30,Junior Machine Learning Engineer,junior,Toronto,CA,hybrid,74500,99500,midmarket,pytorch|python|mlflow|kubernetes|aws|sql
J72230,2025-06-30,Staff Data Analyst,staff,London,GB,hybrid,,,enterprise,excel|sql|looker|tableau|statistics
J72591,2025-06-30,Analytics Engineer,mid,San Francisco,US,remote,131500,175500,scaleup,git|dbt|airflow|sql|python
J70434,2025-07-01,Staff Data Engineer,staff,Berlin,DE,onsite,135000,180000,midmarket,terraform|sql|airflow|python|aws|kafka
J70759,2025-07-01,Staff Research Scientist,staff,Bengaluru,IN,remote,,,scaleup,research|pytorch|statistics|python
J70958,2025-07-01,Data Analyst,mid,Berlin,DE,onsite,51500,69000,enterprise,excel|python|sql|statistics|looker
J71664,2025-07-01,Data Scientist,mid,Berlin,DE,hybrid,84500,113000,enterprise,statistics|pytorch|python|sql|pandas
J70288,2025-07-02,Lead Research Scientist,lead,London,GB,onsite,,,scaleup,jax|research|python|pytorch
J72205,2025-07-02,Junior Data Analyst,junior,Berlin,DE,hybrid,43500,57500,midmarket,python|statistics|tableau|sql|looker|excel
J72648,2025-07-02,Senior Machine Learning Engineer,senior,Chicago,US,remote,153000,204000,midmarket,pytorch|mlflow|kubernetes|sql|aws
J73023,2025-07-02,Junior Data Scientist,junior,London,GB,hybrid,73000,97000,enterprise,statistics|experimentation|python|sql|pytorch
J73065,2025-07-02,Junior Research Scientist,junior,Austin,US,onsite,107500,143500,midmarket,jax|statistics|pytorch|python
J73234,2025-07-02,Senior Analytics Engineer,senior,Bengaluru,IN,hybrid,41000,54500,enterprise,sql|git|python
J70528,2025-07-03,Data Platform Engineer,mid,São Paulo,BR,hybrid,,,scaleup,spark|python|terraform|aws|observability|kubernetes
J73293,2025-07-03,Junior Machine Learning Engineer,junior,São Paulo,BR,remote,40500,54000,startup,python|kubernetes|mlflow|sql|pytorch|aws
J71887,2025-07-04,Data Platform Engineer,mid,Berlin,DE,hybrid,84000,112000,enterprise,observability|terraform|python|kubernetes|spark|aws
J72275,2025-07-04,Senior Data Scientist,senior,New York,US,hybrid,166500,221500,midmarket,pytorch|pandas|python|sql
J72652,2025-07-04,Junior Machine Learning Engineer,junior,São Paulo,BR,hybrid,37500,50500,midmarket,kubernetes|aws|sql|mlflow|python|pytorch
J71167,2025-07-06,Senior Research Scientist,senior,Austin,US,hybrid,161000,214500,enterprise,python|pytorch|statistics|jax
J72179,2025-07-07,Data Platform Engineer,mid,Chicago,US,onsite,110500,147000,enterprise,observability|kubernetes|aws|spark|python
J72974,2025-07-07,Lead Data Analyst,lead,London,GB,hybrid,100500,134000,scaleup,excel|tableau|statistics
J73128,2025-07-07,Analytics Engineer,mid,Chicago,US,remote,90500,121000,scaleup,sql|snowflake|dbt
J70459,2025-07-08,Data Analyst,mid,Bengaluru,IN,remote,,,scaleup,statistics|sql|tableau|excel
J70529,2025-07-08,BI Developer,mid,Chicago,US,hybrid,74000,98500,enterprise,sql|modelling|dax
J71453,2025-07-08,Data Scientist,mid,Berlin,DE,onsite,93000,124500,scaleup,statistics|python|pytorch|experimentation|sql|pandas
J71821,2025-07-08,Senior Data Scientist,senior,San Francisco,US,onsite,188000,250500,enterprise,experimentation|sql|python|pandas
J72491,2025-07-08,Senior Data Platform Engineer,senior,New York,US,hybrid,,,scaleup,python|terraform|spark|kubernetes|observability|aws
J72638,2025-07-08,Senior Data Engineer,senior,Chicago,US,hybrid,131000,174500,enterprise,python|aws|terraform|spark
J73232,2025-07-08,Lead Analytics Engineer,lead,Berlin,DE,onsite,116000,154500,enterprise,airflow|snowflake|dbt|git
J70997,2025-07-09,Machine Learning Engineer,mid,New York,US,hybrid,147000,196000,enterprise,sql|mlflow|pytorch|aws|kubernetes
J71165,2025-07-09,Data Analyst,mid,Toronto,CA,remote,64500,86000,enterprise,python|excel|sql|looker|tableau
J71491,2025-07-09,Staff Data Engineer,staff,San Francisco,US,remote,221500,295500,scaleup,aws|sql|airflow|terraform|python|kafka
J72277,2025-07-09,Senior Data Analyst,senior,New York,US,hybrid,116500,155500,scaleup,sql|statistics|excel|tableau
J70526,2025-07-10,Senior Data Analyst,senior,Bengaluru,IN,hybrid,,,startup,looker|statistics|python|excel|tableau|sql
J71203,2025-07-10,Junior Analytics Engineer,junior,London,GB,onsite,65500,87000,startup,dbt|snowflake|airflow
J73388,2025-07-10,Senior Data Scientist,senior,Berlin,DE,hybrid,107000,143000,enterprise,python|pytorch|experimentation|sql|pandas
J70719,2025-07-11,Data Scientist,mid,San Francisco,US,hybrid,,,scaleup,sql|experimentation|pytorch|python|statistics
J71728,2025-07-11,Machine Learning Engineer,mid,New York,US,hybrid,146000,194500,startup,mlflow|sql|pytorch|kubernetes|python|aws
J72842,2025-07-11,Data Analyst,mid,New York,US,remote,88500,117500,scaleup,tableau|statistics|excel|python|looker|sql
J73178,2025-07-11,Senior Analytics Engineer,senior,Austin,US,remote,130500,173500,startup,git|dbt|snowflake
J73348,2025-07-11,Junior Data Scientist,junior,Toronto,CA,remote,70500,94000,scaleup,pandas|experimentation|python|sql
J73382,2025-07-11,Data Analyst,mid,London,GB,hybrid,,,startup,excel|sql|looker|python|statistics
J72604,2025-07-12,Data Scientist,mid,Chicago,US,onsite,107000,142500,enterprise,python|experimentation|pytorch
